typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","197923.35","false","8","kg","197923.35","false","197923.35","false","0","false","0","539156.65","539156.65","0","false","true",
"C","A","20200101","2020","52","2020","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1728143.96","false","8","kg","1728143.96","false","1728143.96","false","0","false","0","7958867.113","7958867.113","0","false","true",
"C","A","20200101","2020","52","2020","716","ZWE","Zimbabwe","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85991.1","false","8","kg","85991.1","false","85991.1","false","0","false",,"553373.56","553373.56","0","false","true",
"C","A","20200101","2020","52","2020","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","286853218.15","false","8","kg","286853218.15","false","286853218.15","false","0","false","0","670852802.219","670852802.219","0","false","true",
"C","A","20200101","2020","52","2020","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101455.913","true","-1","N/A","0","false","101455.913","true","0","false","0","362420.012","362420.012","6","false","true",
"C","A","20200101","2020","52","2020","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20757","false","8","kg","20757","false","20757","false","0","false","0","79048.174","79048.174","0","false","true",
"C","A","20200101","2020","52","2020","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6148.009","true","8","kg","6148","false","6148.009","true","0","false",,"66699.278","66699.278","6","false","true",
"C","A","20200101","2020","52","2020","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45","false","8","kg","45","false","45","false","0","false","0","955.703","955.703","0","false","true",
"C","A","20200101","2020","52","2020","784","ARE","United Arab Emirates","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","172611.61","false","0","false","0","false","0","909095.544","909095.544","0","false","true",
"C","A","20200101","2020","52","2020","788","TUN","Tunisia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","412711","false","8","kg","412711","false","412711","false","0","false","0","1923262.76","1923262.76","0","false","true",
"C","A","20200101","2020","52","2020","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25301020","false","8","kg","25301020","false","25301020","false","0","false","0","24476579","24476579","0","false","true",
"C","A","20200101","2020","52","2020","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","382513.68","false","8","kg","382513.68","false","382513.68","false","0","false","0","478781.15","478781.15","0","false","true",
"C","A","20200101","2020","52","2020","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8725","false","8","kg","8725","false","8725","false","0","false","0","14889.05","14889.05","0","false","true",
"C","A","20200101","2020","52","2020","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H4","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17592893.01","true","-1","N/A","0","false","17592893.01","true","0","false",,"82271945.782","82271945.782","6","false","true",
"C","A","20200101","2020","52","2020","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3982990","false","8","kg","3982990","false","3982990","false","0","false","0","13480756.462","13480756.462","0","false","true",
"C","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132332903","false","8","kg","132332903","false","132332903","false","0","false","0","476954457","476954457","0","false","true",
"C","A","20200101","2020","52","2020","858","URY","Uruguay","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","609.2","false","8","kg","609.2","false","609.2","false","0","false",,"3747","3747","0","false","true",
"C","A","20200101","2020","52","2020","860","UZB","Uzbekistan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","336636","false","21","1000 KG","336.636","false","336636","false","0","false",,"530171","530171","0","false","true",
"C","A","20210101","2021","52","2021","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2296948","false","8","kg","2296948","false","2296948","false","0","false",,"3693768.559","3693768.559","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4970242","false","8","kg","4970242","false","4970242","false","0","false",,"8837053.14","8837053.14","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2762197.3","false","8","kg","2762197.3","false","2762197.3","false","3348085.89","false",,"17827004.517","17827004.517","0","false","true",
"C","A","20210101","2021","52","2021","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1470253","false","8","kg","1470253","false","1470253","false","0","false",,"6093718.173","6093718.173","0","false","true",
"C","A","20210101","2021","52","2021","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10306.44","false","8","kg","10306.44","false","10306.44","false","0","false",,"58370.505","58370.505","0","false","true",
"C","A","20210101","2021","52","2021","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2207293","false","8","kg","2207293","false","2207293","false","0","false",,"12235891.21","12235891.21","0","false","true",
"C","A","20210101","2021","52","2021","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36713089.61","false","8","kg","36713089.61","false","36713089.61","false","0","false",,"190034015.801","190034015.801","0","false","true",
"C","A","20210101","2021","52","2021","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.25","false","8","kg","1.25","false","1.25","false","0","false","0","48.73","48.73","0","false","true",
"C","A","20210101","2021","52","2021","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89160","false","8","kg","89160","false","89160","false","0","false","0","253925.53","253925.53","0","false","true",
"C","A","20210101","2021","52","2021","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26.5","false","8","kg","26.5","false","26.5","false","0","false",,"171.786","171.786","0","false","true",
"C","A","20210101","2021","52","2021","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14747.927","true","8","kg","14747","false","14852.927","true","0","false",,"32034","32034","6","false","true",
"C","A","20210101","2021","52","2021","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1090353","false","8","kg","1090353","false","1090353","false","0","false","0","3460028.072","3460028.072","0","false","true",
"C","A","20210101","2021","52","2021","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14020703","false","8","kg","14020703","false","14020703","false","0","false","0","8563400","8563400","0","false","true",
"C","A","20210101","2021","52","2021","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2263089","false","8","kg","2263089","false","2263089","false","0","false",,"10981975.105","10981975.105","0","false","true",
"C","A","20210101","2021","52","2021","144","LKA","Sri Lanka","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34570.8","false","8","kg","34570.8","false","34570.8","false","0","false","0","293420.675","293420.675","0","false","true",
"C","A","20210101","2021","52","2021","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2972023","false","8","kg","2972023","false","2972023","false","0","false",,"11040963","11040963","0","false","true",
"C","A","20210101","2021","52","2021","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3781","false","8","kg","3781","false","3781","false","0","false",,"16863.93","16863.93","0","false","true",
"C","A","20210101","2021","52","2021","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","105740.36","false","8","kg","105740.36","false","105740.36","false","0","false","0","637670.8","637670.8","0","false","true",
"C","A","20210101","2021","52","2021","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","303636.65","false","8","kg","303636.65","false","303636.65","false","0","false","0","1091288","1091288","0","false","true",
"C","A","20210101","2021","52","2021","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","264398","false","8","kg","264398","false","264398","false","0","false","0","944918","944918","0","false","true",
"C","A","20210101","2021","52","2021","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","393645","false","8","kg","393645","false","393645","false","0","false",,"1552775.281","1552775.281","0","false","true",
"C","A","20210101","2021","52","2021","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240.2","false","8","kg","240.2","false","240.2","false","0","false",,"2036.6","2036.6","0","false","true",
"C","A","20210101","2021","52","2021","218","ECU","Ecuador","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","794.6","false","8","kg","794.6","false","794.6","false","0","false","0","2022.62","2022.62","0","false","true",
"C","A","20210101","2021","52","2021","231","ETH","Ethiopia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1837146","false","8","kg","1837146","false","1837146","false","0","false","0","6310670.86","6310670.86","0","false","true",
"C","A","20210101","2021","52","2021","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","876140.543","false","8","kg","876140.543","false","876140.543","false","0","false",,"1570212.65","1570212.65","0","false","true",
"C","A","20210101","2021","52","2021","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8772","false","8","kg","8772","false","8772","false","0","false","0","52877.954","52877.954","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9646439.738","true","-1","N/A","0","false","9646439.738","true","0","false",,"42799521.966","42799521.966","6","false","true",
"C","A","20210101","2021","52","2021","268","GEO","Georgia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75412","false","8","kg","75412","false","75412","false","0","false",,"107733.36","107733.36","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7479753.09","true","-1","N/A","0","false","7479753.09","true","0","false","0","27758487.932","27758487.932","6","false","true",
"C","A","20210101","2021","52","2021","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31","false","8","kg","31","false","40","false","0","false",,"41.268","41.268","0","false","true",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68427359","false","8","kg","68427359","false","68427359","false","0","false","0","137173652.256","137173652.256","0","false","true",
"C","A","20210101","2021","52","2021","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6320754","false","8","kg","6320754","false","6320754","false","0","false","0","2459320","2459320","0","false","true",
"C","A","20210101","2021","52","2021","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96718","false","8","kg","96718","false","96718","false","0","false","0","250401.552","250401.552","0","false","true",
"C","A","20210101","2021","52","2021","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68396.632","true","8","kg","68396","false","68396.632","true","0","false","0","324618","324618","6","false","true",
"C","A","20210101","2021","52","2021","352","ISL","Iceland","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35453.824","true","-1","N/A","0","false","35453.824","true","0","false","0","172866.918","172866.918","6","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7045","false","8","kg","7045","false","7045","false","0","false",,"9112.896","9112.896","0","false","true",
"C","A","20210101","2021","52","2021","364","IRN","Iran","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","308513","false","8","kg","308513","false","308513","false","0","false",,"477428","477428","0","false","true",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","393491.159","true","-1","N/A","0","false","393491.159","true","0","false",,"2925744.705","2925744.705","6","false","true",
"C","A","20210101","2021","52","2021","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6875.187","true","5","u","15504","false","6875.187","true","0","false","0","34000","34000","6","false","true",
"C","A","20210101","2021","52","2021","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12149382","false","8","kg","12149382","false","12149382","false","0","false",,"49244875.963","49244875.963","0","false","true",
"C","A","20210101","2021","52","2021","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1776149","false","8","kg","1776149","false","1776149","false","0","false","0","36999273.782","36999273.782","0","false","true",
"C","A","20210101","2021","52","2021","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","930624","false","8","kg","930624","false","930624","false","0","false",,"1322511.06","1322511.06","0","false","true",
"C","A","20210101","2021","52","2021","400","JOR","Jordan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3292609.377","true","-1","N/A","0","false","3292609.377","true","0","false","0","16283006.317","16283006.317","6","false","true",
"C","A","20210101","2021","52","2021","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5575","false","8","kg","5575","false","5575","false","0","false","0","41010.838","41010.838","0","false","true",
"C","A","20210101","2021","52","2021","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4556792.76","false","8","kg","4556792.76","false","4556792.76","false","0","false",,"63476467","63476467","0","false","true",
"C","A","20210101","2021","52","2021","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","936836","false","8","kg","936836","false","936836","false","0","false",,"293902","293902","0","false","true",
"C","A","20210101","2021","52","2021","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36636","false","8","kg","36636","false","36636","false","0","false","0","324213","324213","0","false","true",
"C","A","20210101","2021","52","2021","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","334707.538","true","-1","N/A","0","false","334707.538","true","0","false",,"1471858.813","1471858.813","6","false","true",
"C","A","20210101","2021","52","2021","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352044.37","false","8","kg","352044.37","false","352044.37","false","0","false","0","872669","872669","0","false","true",
"C","A","20210101","2021","52","2021","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","197333.089","false","8","kg","197333.089","false","197333.089","false","0","false","0","1530398.959","1530398.959","0","false","true",
"C","A","20210101","2021","52","2021","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22758.14","false","8","kg","22758.14","false","22758.14","false","0","false","0","279893.001","279893.001","0","false","true",
"C","A","20210101","2021","52","2021","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145","false","8","kg","145","false","145","false","0","false",,"1155.537","1155.537","0","false","true",
"C","A","20210101","2021","52","2021","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","182539713","false","8","kg","182539713","false","182539713","false","0","false",,"735888175","735888175","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67","false","8","kg","67","false","67","false","0","false","0","2005.222","2005.222","0","false","true",
"C","A","20210101","2021","52","2021","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2910456","false","8","kg","2910456","false","2910456","false","0","false","0","2334567","2334567","0","false","true",
"C","A","20210101","2021","52","2021","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3650","false","8","kg","3650","false","3650","false","0","false","0","41797.941","41797.941","0","false","true",
"C","A","20210101","2021","52","2021","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18509623.9","false","8","kg","18509623.9","false","18509623.9","false","0","false","0","77768978.506","77768978.506","0","false","true",
"C","A","20210101","2021","52","2021","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false",,"132.92","132.92","0","false","true",
"C","A","20210101","2021","52","2021","512","OMN","Oman","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28453","false","8","kg","28453","false","28453","false","0","false",,"83485.045","83485.045","0","false","true",
"C","A","20210101","2021","52","2021","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.5","false","8","kg","7.5","false","7.5","false","0","false",,"111.908","111.908","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64832663","false","8","kg","64832663","false","64848293","false","0","false","0","366448075.425","366448075.425","0","false","true",
"C","A","20210101","2021","52","2021","533","ABW","Aruba","X","Export","0","W00","World","0","W00","World","H4","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160","false","8","kg","160","false","160","false","0","false","0","1501.676","1501.676","0","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246993","false","8","kg","246993","false","246993","false","320214","false",,"2518394.388","2518394.388","0","false","true",
"C","A","20210101","2021","52","2021","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10771","false","8","kg","10771","false","10771","false","0","false",,"15768.102","15768.102","0","false","true",
"C","A","20210101","2021","52","2021","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","241759","false","8","kg","241759","false","241759","false","0","false","0","60526.586","60526.586","0","false","true",
"C","A","20210101","2021","52","2021","604","PER","Peru","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","316282.69","false","8","kg","316282.69","false","316282.69","false","0","false","0","823700.91","823700.91","0","false","true",
"C","A","20210101","2021","52","2021","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19151227.877","true","-1","N/A","0","false","19151227.877","true","0","false","0","20411218","20411218","6","false","true",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4654893.25","false","8","kg","4654893.25","false","4654893.25","false","0","false",,"11884602.787","11884602.787","0","false","true",
"C","A","20210101","2021","52","2021","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240128.6","false","8","kg","240128.6","false","240128.6","false","0","false","0","418833.97","418833.97","0","false","true",
